experiment date,,140521,,140521,,140521,,140521,,140522,,140522,,140522
page ref,,76,,76,,76,,76,,77,,77,,77
wavelength,,315,,315,,315,,315,,315,,340,,315-340
file name,,140521 kinetics,,140521 kinetics,,140521 kinetics,,140521 kinetics,,140522 buffer kinetics,,140522 buffer kinetics,,140522 buffer kinetics
variable name,,uvkbufferpshort,,uvkaminep,,uvkinsulinplate,,uvkinsulinp,,uvkbufferp315,,uvkbufferp340,,uvkbufferpcomb
figure name,,fig:uvkbufferpshort,,fig:uvkaminep,,fig:uvkinsulinplate,,fig:uvkinsulinp,,fig:uvkbufferp315,,fig:uvkbufferp340,,fig:uvkbufferpcomb
interval time,,0.4,,0.4,,0.4,,0.4,,8,,8,,8
reactant,,buffer,,amine,,insulin,,insulin,,buffer,,buffer,,buffer
iad,,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia},,\gls{pdmia}
iad conc.,,0.000319914,,0.000319914,,0.000319914,,0.000319914,,0.00025763,,0.00025763,,0.00025763
solvent,,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq),,5 mM \ce{HCO3-}(aq)
k regression value,,0.002353635,,,,0.002449614,,0.003489425,,0.000634543,,0.000569475,,0.000580896
reliability feeling,,decent,,,,decent,,poor,,okay,,"okay, similar to 315",,"okay, similar to 315 and 340"
minimum,,1.05,,0.65,,1.1,,1.1,,0.7,,0.2,,0
half life,,294.500652,,#DIV/0!,,282.9617936,,198.6422579,,1092.356176,,1217.168431,,1193.237984
notes,time(s),buffer adding pdmia,time(s),buffer adding pdmia adding amine,time(s),insulin adding pdmia,time(s),insulin adding pdmia again,Time (s),bicarb adding PDMIA-002 - RawDataWl1,Time (s),bicarb adding pdmia RawDataWl2 ...,Time (s),Manipulated ...
,138.8,1.1278,138.8,0.8005,138.8,1.184,138.8,1.1898,2776,0.7677,2776,0.5723,2776,0.1955
,139.2,1.1281,139.2,0.8003,139.2,1.183,139.2,1.189,2784,0.7678,2784,0.5721,2784,0.1956
,139.6,1.1275,139.6,0.8,139.6,1.1836,139.6,1.1898,2792,0.7679,2792,0.5723,2792,0.1956
,140,1.127,140,0.8003,140,1.1841,140,1.1898,2800,0.7679,2800,0.5727,2800,0.1952
,140.4,1.1279,140.4,0.8004,140.4,1.1827,140.4,1.1886,2808,0.7677,2808,0.5731,2808,0.1946
,140.8,1.1279,140.8,0.8004,140.8,1.1833,140.8,1.1902,2816,0.7676,2816,0.5737,2816,0.194
,141.2,1.1279,141.2,0.8006,141.2,1.1835,141.2,1.1895,2824,0.7677,2824,0.5736,2824,0.1941
,141.6,1.1281,141.6,0.8007,141.6,1.1835,141.6,1.1887,2832,0.7672,2832,0.5741,2832,0.1931
,142,1.1279,142,0.8005,142,1.1836,142,1.1894,2840,0.7675,2840,0.5742,2840,0.1933
,142.4,1.1276,142.4,0.8009,142.4,1.183,142.4,1.1891,2848,0.7674,2848,0.5749,2848,0.1926
,142.8,1.127,142.8,0.8004,142.8,1.1836,142.8,1.1886,2856,0.7672,2856,0.5745,2856,0.1926
,143.2,1.1278,143.2,0.8008,143.2,1.1837,143.2,1.1889,2864,0.7674,2864,0.5751,2864,0.1923
,143.6,1.128,143.6,0.8005,143.6,1.1828,143.6,1.1879,2872,0.7674,2872,0.5754,2872,0.192
,144,1.127,144,0.801,144,1.183,144,1.1887,2880,0.7676,2880,0.5758,2880,0.1918
,144.4,1.127,144.4,0.8005,144.4,1.183,144.4,1.1894,2888,0.7672,2888,0.5761,2888,0.1911
,144.8,1.1272,144.8,0.8009,144.8,1.1832,144.8,1.1886,2896,0.7668,2896,0.5761,2896,0.1907
,145.2,1.1274,145.2,0.8006,145.2,1.1835,145.2,1.1882,2904,0.7671,2904,0.5759,2904,0.1913
,145.6,1.127,145.6,0.8007,145.6,1.1837,145.6,1.1879,2912,0.7669,2912,0.5767,2912,0.1902
,146,1.1274,146,0.8009,146,1.1831,146,1.188,2920,0.7665,2920,0.5769,2920,0.1896
,146.4,1.1274,146.4,0.801,146.4,1.1837,146.4,1.1879,2928,0.7668,2928,0.5772,2928,0.1896
,146.8,1.1272,146.8,0.8009,146.8,1.1825,146.8,1.1878,2936,0.7671,2936,0.5777,2936,0.1894
,147.2,1.1267,147.2,0.8013,147.2,1.1822,147.2,1.1879,2944,0.7668,2944,0.5779,2944,0.1889
,147.6,1.1265,147.6,0.8008,147.6,1.1826,147.6,1.1874,2952,0.7663,2952,0.5782,2952,0.1881
,148,1.1273,148,0.801,148,1.1827,148,1.1869,2960,0.7663,2960,0.5782,2960,0.1881
,148.4,1.1269,148.4,0.8013,148.4,1.1828,148.4,1.1877,2968,0.7667,2968,0.5782,2968,0.1885
,148.8,1.1265,148.8,0.801,148.8,1.1821,148.8,1.1883,2976,0.766,2976,0.5785,2976,0.1875
,149.2,1.1265,149.2,0.8012,149.2,1.1819,149.2,1.1871,2984,0.7667,2984,0.5788,2984,0.1879
,149.6,1.1267,149.6,0.8011,149.6,1.1819,149.6,1.1872,2992,0.7664,2992,0.579,2992,0.1875
,150,1.1271,150,0.8014,150,1.1828,150,1.1863,3000,0.7666,3000,0.5798,3000,0.1869
,150.4,1.1264,150.4,0.8014,150.4,1.1819,150.4,1.1866,3008,0.7662,3008,0.5797,3008,0.1865
,150.8,1.1263,150.8,0.8015,150.8,1.1822,150.8,1.1874,3016,0.7663,3016,0.5802,3016,0.1862
,151.2,1.1266,151.2,0.8011,151.2,1.1819,151.2,1.187,3024,0.7663,3024,0.5801,3024,0.1862
,151.6,1.1258,151.6,0.8014,151.6,1.1822,151.6,1.1873,3032,0.7664,3032,0.5805,3032,0.186
,152,1.1265,152,0.8014,152,1.1833,152,1.1876,3040,0.7659,3040,0.5812,3040,0.1847
,152.4,1.1261,152.4,0.8015,152.4,1.1828,152.4,1.1867,3048,0.7663,3048,0.5814,3048,0.185
,152.8,1.1264,152.8,0.8014,152.8,1.1822,152.8,1.1861,3056,0.7658,3056,0.5809,3056,0.1849
,153.2,1.1266,153.2,0.8011,153.2,1.1819,153.2,1.1865,3064,0.766,3064,0.5816,3064,0.1844
,153.6,1.127,153.6,0.8017,153.6,1.1827,153.6,1.1858,3072,0.7661,3072,0.5816,3072,0.1845
,154,1.1263,154,0.8019,154,1.1817,154,1.187,3080,0.766,3080,0.5818,3080,0.1842
,154.4,1.1259,154.4,0.8015,154.4,1.1823,154.4,1.1856,3088,0.7655,3088,0.5821,3088,0.1834
,154.8,1.1266,154.8,0.8013,154.8,1.1821,154.8,1.1863,3096,0.7657,3096,0.5824,3096,0.1833
,155.2,1.126,155.2,0.8013,155.2,1.182,155.2,1.1866,3104,0.7652,3104,0.5827,3104,0.1825
,155.6,1.1265,155.6,0.8016,155.6,1.1815,155.6,1.1856,3112,0.766,3112,0.5832,3112,0.1827
,156,1.1261,156,0.8018,156,1.1817,156,1.1861,3120,0.7656,3120,0.5834,3120,0.1822
,156.4,1.126,156.4,0.8016,156.4,1.1821,156.4,1.1871,3128,0.7653,3128,0.5836,3128,0.1817
,156.8,1.1262,156.8,0.802,156.8,1.1819,156.8,1.1864,3136,0.7654,3136,0.5841,3136,0.1813
,157.2,1.1259,157.2,0.8018,157.2,1.1813,157.2,1.1861,3144,0.7656,3144,0.584,3144,0.1815
,157.6,1.1257,157.6,0.8021,157.6,1.1818,157.6,1.1863,3152,0.7652,3152,0.5843,3152,0.1809
,158,1.1256,158,0.8017,158,1.1817,158,1.1862,3160,0.7654,3160,0.5849,3160,0.1805
,158.4,1.1257,158.4,0.8017,158.4,1.1809,158.4,1.1855,3168,0.7653,3168,0.5851,3168,0.1803
,158.8,1.1253,158.8,0.8022,158.8,1.1824,158.8,1.1867,3176,0.7657,3176,0.5851,3176,0.1806
,159.2,1.1257,159.2,0.8018,159.2,1.1811,159.2,1.1853,3184,0.7657,3184,0.5855,3184,0.1801
,159.6,1.1255,159.6,0.8019,159.6,1.181,159.6,1.1858,3192,0.7647,3192,0.5856,3192,0.1791
,160,1.1257,160,0.8018,160,1.1802,160,1.1856,3200,0.7656,3200,0.5861,3200,0.1795
,160.4,1.1252,160.4,0.8019,160.4,1.1814,160.4,1.1857,3208,0.7652,3208,0.586,3208,0.1792
,160.8,1.1258,160.8,0.8017,160.8,1.181,160.8,1.1852,3216,0.7648,3216,0.5868,3216,0.178
,161.2,1.1255,161.2,0.8018,161.2,1.182,161.2,1.1851,3224,0.7652,3224,0.5871,3224,0.1781
,161.6,1.1253,161.6,0.8021,161.6,1.1815,161.6,1.1851,3232,0.7652,3232,0.5867,3232,0.1785
,162,1.1253,162,0.8018,162,1.1814,162,1.1847,3240,0.7652,3240,0.587,3240,0.1782
,162.4,1.1253,162.4,0.802,162.4,1.1807,162.4,1.1848,3248,0.7649,3248,0.5873,3248,0.1776
,162.8,1.1253,162.8,0.8017,162.8,1.1803,162.8,1.1847,3256,0.7643,3256,0.5879,3256,0.1764
,163.2,1.125,163.2,0.802,163.2,1.1811,163.2,1.1845,3264,0.7649,3264,0.5883,3264,0.1766
,163.6,1.1254,163.6,0.802,163.6,1.181,163.6,1.1849,3272,0.7651,3272,0.5885,3272,0.1766
,164,1.1251,164,0.8022,164,1.18,164,1.186,3280,0.7649,3280,0.5884,3280,0.1765
,164.4,1.1252,164.4,0.8028,164.4,1.1801,164.4,1.1846,3288,0.7645,3288,0.5885,3288,0.176
,164.8,1.1249,164.8,0.8025,164.8,1.1809,164.8,1.1849,3296,0.764,3296,0.5892,3296,0.1749
,165.2,1.1245,165.2,0.8022,165.2,1.1804,165.2,1.1846,3304,0.7648,3304,0.5893,3304,0.1755
,165.6,1.1245,165.6,0.8018,165.6,1.1809,165.6,1.185,3312,0.7644,3312,0.5895,3312,0.1749
,166,1.1246,166,0.8019,166,1.1803,166,1.1848,3320,0.7644,3320,0.5898,3320,0.1746
,166.4,1.1245,166.4,0.8024,166.4,1.1806,166.4,1.1845,3328,0.7644,3328,0.5897,3328,0.1747
,166.8,1.1253,166.8,0.8023,166.8,1.1808,166.8,1.1844,3336,0.7641,3336,0.5897,3336,0.1744
,167.2,1.1253,167.2,0.8025,167.2,1.1809,167.2,1.1837,3344,0.7645,3344,0.5903,3344,0.1742
,167.6,1.1246,167.6,0.8024,167.6,1.1794,167.6,1.1848,3352,0.7642,3352,0.5905,3352,0.1737
,168,1.1246,168,0.8027,168,1.1798,168,1.1843,3360,0.7643,3360,0.5905,3360,0.1738
,168.4,1.1245,168.4,0.8024,168.4,1.1804,168.4,1.1846,3368,0.764,3368,0.5905,3368,0.1735
,168.8,1.1252,168.8,0.8026,168.8,1.1799,168.8,1.1837,3376,0.7645,3376,0.5908,3376,0.1737
,169.2,1.1237,169.2,0.8023,169.2,1.1805,169.2,1.1844,3384,0.764,3384,0.5914,3384,0.1726
,169.6,1.1243,169.6,0.8022,169.6,1.18,169.6,1.1841,3392,0.7639,3392,0.5916,3392,0.1723
,170,1.1243,170,0.8027,170,1.181,170,1.1832,3400,0.7643,3400,0.5919,3400,0.1724
,170.4,1.1242,170.4,0.8023,170.4,1.18,170.4,1.1839,3408,0.7639,3408,0.5918,3408,0.1722
,170.8,1.1241,170.8,0.8025,170.8,1.1802,170.8,1.1844,3416,0.7634,3416,0.592,3416,0.1713
,171.2,1.124,171.2,0.8024,171.2,1.18,171.2,1.1837,3424,0.7639,3424,0.5925,3424,0.1713
,171.6,1.1245,171.6,0.8027,171.6,1.18,171.6,1.1843,3432,0.7636,3432,0.5925,3432,0.1711
,172,1.124,172,0.8026,172,1.1797,172,1.1831,3440,0.7633,3440,0.5926,3440,0.1707
,172.4,1.1236,172.4,0,172.4,1.1802,172.4,1.1829,3448,0.7636,3448,0.5931,3448,0.1704
,172.8,1.1239,172.8,0,172.8,1.1796,172.8,1.1833,3456,0.7637,3456,0.5931,3456,0.1706
,173.2,1.1237,173.2,0,173.2,1.1797,173.2,1.1835,3464,0.7637,3464,0.5935,3464,0.1702
,173.6,1.1235,173.6,0,173.6,1.1792,173.6,1.1832,3472,0.7636,3472,0.5935,3472,0.1701
,174,1.1246,174,0,174,1.1794,174,1.1836,3480,0.7635,3480,0.5943,3480,0.1693
,174.4,1.1243,174.4,0,174.4,1.1796,174.4,1.1828,3488,0.7634,3488,0.5941,3488,0.1693
,174.8,1.1246,174.8,0,174.8,1.1797,174.8,1.1832,3496,0.7636,3496,0.5945,3496,0.1691
,175.2,1.1245,175.2,0,175.2,1.179,175.2,1.183,3504,0.7634,3504,0.5949,3504,0.1685
,175.6,1.124,175.6,0,175.6,1.1793,175.6,1.1839,3512,0.763,3512,0.5947,3512,0.1683
,176,1.1243,176,0,176,1.1796,176,1.183,3520,0.7634,3520,0.5947,3520,0.1687
,176.4,1.1236,176.4,0,176.4,1.1796,176.4,1.1828,3528,0.763,3528,0.595,3528,0.168
,176.8,1.1239,176.8,0,176.8,1.1793,176.8,1.1832,3536,0.7631,3536,0.5953,3536,0.1678
,177.2,1.1233,177.2,0,177.2,1.179,177.2,1.1834,3544,0.7629,3544,0.5957,3544,0.1673
,177.6,1.1232,177.6,0,177.6,1.1792,177.6,1.1833,3552,0.7634,3552,0.5956,3552,0.1678
,178,1.1231,178,0,178,1.1789,178,1.1829,3560,0.763,3560,0.596,3560,0.1669
,178.4,1.1237,178.4,0,178.4,1.1795,178.4,1.1837,3568,0.763,3568,0.5962,3568,0.1668
,178.8,1.1235,178.8,0,178.8,1.1793,178.8,1.1823,3576,0.7629,3576,0.5963,3576,0.1666
,179.2,1.1238,179.2,0,179.2,1.1803,179.2,1.1817,3584,0.763,3584,0.5965,3584,0.1665
,179.6,1.1234,179.6,0,179.6,1.1798,179.6,1.1822,3592,0.7626,3592,0.5968,3592,0.1658
,180,1.1238,180,0.8491,180,1.1793,180,1.1822,3600,0.7625,3600,0.597,3600,0.1654
,180.4,1.1229,180.4,0.8514,180.4,1.1794,180.4,1.1826,3608,0.7625,3608,0.5969,3608,0.1656
,180.8,1.1232,180.8,0.8504,180.8,1.1783,180.8,1.1827,3616,0.7627,3616,0.5976,3616,0.1651
,181.2,1.1236,181.2,0.8509,181.2,1.1797,181.2,1.1816,3624,0.7628,3624,0.5973,3624,0.1654
,181.6,1.1222,181.6,0.8506,181.6,1.179,181.6,1.1814,3632,0.7626,3632,0.5977,3632,0.1649
,182,1.1237,182,0.8508,182,1.1792,182,1.1825,3640,0.7625,3640,0.5983,3640,0.1642
,182.4,1.1231,182.4,0.8511,182.4,1.1796,182.4,1.1821,3648,0.7629,3648,0.5977,3648,0.1652
,182.8,1.1232,182.8,0.8512,182.8,1.1784,182.8,1.182,3656,0.7623,3656,0.5981,3656,0.1642
,183.2,1.1231,183.2,0.852,183.2,1.1793,183.2,1.182,3664,0.7623,3664,0.5987,3664,0.1636
,183.6,1.1231,183.6,0.852,183.6,1.1788,183.6,1.1832,3672,0.7619,3672,0.5992,3672,0.1627
,184,1.1236,184,0.8516,184,1.1783,184,1.1821,3680,0.762,3680,0.5991,3680,0.163
,184.4,1.1227,184.4,0.8518,184.4,1.1785,184.4,1.1818,3688,0.7629,3688,0.5994,3688,0.1634
,184.8,1.1228,184.8,0.8518,184.8,1.1787,184.8,1.182,3696,0.7625,3696,0.5992,3696,0.1634
,185.2,1.1227,185.2,0.8519,185.2,1.1794,185.2,1.1822,3704,0.7622,3704,0.5994,3704,0.1628
,185.6,1.1222,185.6,0.8518,185.6,1.1785,185.6,1.1819,3712,0.7623,3712,0.6002,3712,0.1622
,186,1.122,186,0.8518,186,1.1779,186,1.1818,3720,0.7626,3720,0.5994,3720,0.1632
,186.4,1.1231,186.4,0.8522,186.4,1.1787,186.4,1.1812,3728,0.7619,3728,0.6004,3728,0.1615
,186.8,1.1227,186.8,0.8518,186.8,1.1787,186.8,1.1808,3736,0.7621,3736,0.5998,3736,0.1623
,187.2,1.1224,187.2,0.8519,187.2,1.1782,187.2,1.1808,3744,0.7619,3744,0.6005,3744,0.1613
,187.6,1.1225,187.6,0.8519,187.6,1.178,187.6,1.1809,3752,0.7623,3752,0.6008,3752,0.1615
,188,1.1221,188,0.8525,188,1.1782,188,1.182,3760,0.7619,3760,0.6012,3760,0.1607
,188.4,1.1219,188.4,0.8515,188.4,1.1784,188.4,1.1808,3768,0.7623,3768,0.6011,3768,0.1611
,188.8,1.1221,188.8,0.8522,188.8,1.1786,188.8,1.1812,3776,0.7617,3776,0.601,3776,0.1607
,189.2,1.1219,189.2,0.8519,189.2,1.1774,189.2,1.1809,3784,0.7617,3784,0.6014,3784,0.1603
,189.6,1.122,189.6,0.8523,189.6,1.1778,189.6,1.1818,3792,0.7617,3792,0.602,3792,0.1598
,190,1.122,190,0.8521,190,1.1781,190,1.1805,3800,0.7623,3800,0.6019,3800,0.1604
,190.4,1.122,190.4,0.8524,190.4,1.1786,190.4,1.1818,3808,0.7616,3808,0.6022,3808,0.1594
,190.8,1.1219,190.8,0.8522,190.8,1.1779,190.8,1.1808,3816,0.7619,3816,0.6023,3816,0.1595
,191.2,1.1216,191.2,0.8521,191.2,1.178,191.2,1.1809,3824,0.7621,3824,0.6023,3824,0.1598
,191.6,1.1217,191.6,0.8524,191.6,1.178,191.6,1.1817,3832,0.7618,3832,0.6027,3832,0.1591
,192,1.1217,192,0.8524,192,1.1773,192,1.1819,3840,0.7622,3840,0.6026,3840,0.1597
,192.4,1.1221,192.4,0.8528,192.4,1.1777,192.4,1.1807,3848,0.7618,3848,0.6028,3848,0.159
,192.8,1.122,192.8,0.8524,192.8,1.1773,192.8,1.1812,3856,0.7617,3856,0.6032,3856,0.1585
,193.2,1.1214,193.2,0.8527,193.2,1.1774,193.2,1.1811,3864,0.7616,3864,0.6031,3864,0.1585
,193.6,1.1209,193.6,0.8526,193.6,1.1769,193.6,1.1801,3872,0.7614,3872,0.6035,3872,0.1579
,194,1.1225,194,0.8528,194,1.177,194,1.181,3880,0.7615,3880,0.6038,3880,0.1577
,194.4,1.1209,194.4,0.8526,194.4,1.1774,194.4,1.1809,3888,0.7612,3888,0.6037,3888,0.1575
,194.8,1.1221,194.8,0.8528,194.8,1.1768,194.8,1.1805,3896,0.7612,3896,0.604,3896,0.1572
,195.2,1.1209,195.2,0.8529,195.2,1.1777,195.2,1.1802,3904,0.7617,3904,0.604,3904,0.1577
,195.6,1.1215,195.6,0.8529,195.6,1.1763,195.6,1.1803,3912,0.7612,3912,0.6043,3912,0.157
,196,1.122,196,0.8528,196,1.1772,196,1.1803,3920,0.7614,3920,0.6044,3920,0.1569
,196.4,1.1217,196.4,0.853,196.4,1.1768,196.4,1.1794,3928,0.7617,3928,0.6046,3928,0.1571
,196.8,1.1215,196.8,0.8529,196.8,1.1768,196.8,1.1794,3936,0.7613,3936,0.6046,3936,0.1567
,197.2,1.1209,197.2,0.8532,197.2,1.1769,197.2,1.1799,3944,0.7611,3944,0.605,3944,0.1561
,197.6,1.1211,197.6,0.8533,197.6,1.1776,197.6,1.1802,3952,0.761,3952,0.605,3952,0.156
,198,1.1215,198,0.8533,198,1.1772,198,1.1796,3960,0.7607,3960,0.6054,3960,0.1553
,198.4,1.1212,198.4,0.853,198.4,1.1768,198.4,1.1798,3968,0.7614,3968,0.6054,3968,0.1559
,198.8,1.1209,198.8,0.8536,198.8,1.1767,198.8,1.1803,3976,0.7613,3976,0.6055,3976,0.1558
,199.2,1.1213,199.2,0.8535,199.2,1.1769,199.2,1.1795,3984,0.761,3984,0.606,3984,0.1549
,199.6,1.1216,199.6,0.8531,199.6,1.1758,199.6,1.1796,3992,0.761,3992,0.606,3992,0.155
,200,1.1207,200,0.8536,200,1.177,200,1.1796,4000,0.7607,4000,0.606,4000,0.1547
,200.4,1.1214,200.4,0.8533,200.4,1.1767,200.4,1.1791,4008,0.7609,4008,0.6063,4008,0.1546
,200.8,1.1209,200.8,0.8536,200.8,1.1764,200.8,1.18,4016,0.7608,4016,0.6069,4016,0.1539
,201.2,1.1203,201.2,0.8532,201.2,1.1761,201.2,1.1794,4024,0.7604,4024,0.6072,4024,0.1532
,201.6,1.1208,201.6,0.8538,201.6,1.176,201.6,1.1797,4032,0.7608,4032,0.6067,4032,0.1541
,202,1.1209,202,0.854,202,1.1763,202,1.1792,4040,0.7608,4040,0.6069,4040,0.1539
,202.4,1.1204,202.4,0.854,202.4,1.1764,202.4,1.1798,4048,0.7608,4048,0.6076,4048,0.1532
,202.8,1.1201,202.8,0.8537,202.8,1.1756,202.8,1.1789,4056,0.7606,4056,0.6072,4056,0.1533
,203.2,1.1205,203.2,0.8537,203.2,1.1762,203.2,1.1794,4064,0.7606,4064,0.6081,4064,0.1525
,203.6,1.1211,203.6,0.8537,203.6,1.1757,203.6,1.1789,4072,0.7604,4072,0.6075,4072,0.1529
,204,1.1208,204,0.854,204,1.1761,204,1.1787,4080,0.7611,4080,0.6078,4080,0.1534
,204.4,1.1206,204.4,0.8543,204.4,1.1757,204.4,1.1798,4088,0.7605,4088,0.6079,4088,0.1526
,204.8,1.1207,204.8,0.8533,204.8,1.1756,204.8,1.1787,4096,0.7605,4096,0.6079,4096,0.1525
,205.2,1.1203,205.2,0.8539,205.2,1.1755,205.2,1.1795,4104,0.7602,4104,0.6083,4104,0.1519
,205.6,1.1207,205.6,0.8541,205.6,1.1756,205.6,1.1783,4112,0.7605,4112,0.6082,4112,0.1524
,206,1.1207,206,0.8542,206,1.176,206,1.1784,4120,0.7607,4120,0.6089,4120,0.1518
,206.4,1.1206,206.4,0.854,206.4,1.1753,206.4,1.1782,4128,0.7606,4128,0.6088,4128,0.1518
,206.8,1.1207,206.8,0.8539,206.8,1.1753,206.8,1.1781,4136,0.76,4136,0.609,4136,0.151
,207.2,1.1207,207.2,0.8545,207.2,1.1751,207.2,1.1783,4144,0.76,4144,0.6089,4144,0.151
,207.6,1.1201,207.6,0.8546,207.6,1.175,207.6,1.1787,4152,0.76,4152,0.6093,4152,0.1507
,208,1.12,208,0.8544,208,1.1761,208,1.1782,4160,0.7602,4160,0.6093,4160,0.1509
,208.4,1.1195,208.4,0.8541,208.4,1.1761,208.4,1.1781,4168,0.7601,4168,0.6097,4168,0.1504
,208.8,1.1202,208.8,0.8544,208.8,1.1754,208.8,1.1774,4176,0.76,4176,0.6099,4176,0.1501
,209.2,1.1205,209.2,0.8547,209.2,1.1758,209.2,1.1783,4184,0.76,4184,0.6099,4184,0.15
,209.6,1.1206,209.6,0.8541,209.6,1.1753,209.6,1.1773,4192,0.76,4192,0.6097,4192,0.1503
,210,1.1205,210,0.8547,210,1.1753,210,1.178,4200,0.7598,4200,0.61,4200,0.1497
,210.4,1.1199,210.4,0.8544,210.4,1.175,210.4,1.1778,4208,0.7599,4208,0.6108,4208,0.1491
,210.8,1.1191,210.8,0.8544,210.8,1.1751,210.8,1.1785,4216,0.7596,4216,0.6104,4216,0.1493
,211.2,1.1197,211.2,0.8543,211.2,1.1754,211.2,1.1783,4224,0.76,4224,0.6106,4224,0.1494
,211.6,1.1195,211.6,0.8551,211.6,1.175,211.6,1.1778,4232,0.7594,4232,0.6106,4232,0.1488
,212,1.1201,212,0.855,212,1.1753,212,1.1784,4240,0.7599,4240,0.6108,4240,0.149
,212.4,1.1204,212.4,0.8548,212.4,1.1751,212.4,1.1777,4248,0.7602,4248,0.6112,4248,0.149
,212.8,1.1195,212.8,0.8549,212.8,1.1749,212.8,1.1783,4256,0.7601,4256,0.6115,4256,0.1487
,213.2,1.1203,213.2,0.855,213.2,1.1747,213.2,1.1772,4264,0.7597,4264,0.6116,4264,0.1481
,213.6,1.1201,213.6,0.855,213.6,1.1753,213.6,1.1773,4272,0.7593,4272,0.6117,4272,0.1476
,214,1.12,214,0.8548,214,1.1746,214,1.1777,4280,0.7594,4280,0.6119,4280,0.1475
,214.4,1.1202,214.4,0.8548,214.4,1.1743,214.4,1.1764,4288,0.7594,4288,0.6116,4288,0.1478
,214.8,1.12,214.8,0.8552,214.8,1.175,214.8,1.1776,4296,0.759,4296,0.6126,4296,0.1464
,215.2,1.1193,215.2,0.8551,215.2,1.1749,215.2,1.1777,4304,0.7596,4304,0.612,4304,0.1476
,215.6,1.12,215.6,0.8555,215.6,1.1747,215.6,1.1774,4312,0.7594,4312,0.6126,4312,0.1468
,216,1.1194,216,0.8551,216,1.1751,216,1.1771,4320,0.7595,4320,0.6122,4320,0.1473
,216.4,1.1196,216.4,0.8554,216.4,1.1746,216.4,1.1779,4328,0.7592,4328,0.6126,4328,0.1467
,216.8,1.1199,216.8,0.8553,216.8,1.1745,216.8,1.1767,4336,0.7599,4336,0.6126,4336,0.1473
,217.2,1.1189,217.2,0.8552,217.2,1.1743,217.2,1.1772,4344,0.7597,4344,0.6126,4344,0.1471
,217.6,1.1193,217.6,0.8549,217.6,1.175,217.6,1.1779,4352,0.7592,4352,0.6132,4352,0.146
,218,1.1192,218,0.8553,218,1.1745,218,1.1776,4360,0.7594,4360,0.6132,4360,0.1462
,218.4,1.1194,218.4,0.8553,218.4,1.1741,218.4,1.1767,4368,0.759,4368,0.6134,4368,0.1457
,218.8,1.1188,218.8,0.8552,218.8,1.1751,218.8,1.1767,4376,0.7594,4376,0.6134,4376,0.1459
,219.2,1.1189,219.2,0.8553,219.2,1.1744,219.2,1.1768,4384,0.7594,4384,0.6136,4384,0.1458
,219.6,1.1196,219.6,0.8552,219.6,1.1736,219.6,1.1772,4392,0.759,4392,0.6139,4392,0.1451
,220,1.1196,220,0.8549,220,1.1745,220,1.1769,4400,0.7591,4400,0.6136,4400,0.1454
,220.4,1.1186,220.4,0.8552,220.4,1.1736,220.4,1.1766,4408,0.7593,4408,0.6138,4408,0.1455
,220.8,1.1192,220.8,0.8554,220.8,1.174,220.8,1.1763,4416,0.759,4416,0.6138,4416,0.1451
,221.2,1.1194,221.2,0.8552,221.2,1.1745,221.2,1.1763,4424,0.7598,4424,0.6144,4424,0.1454
,221.6,1.1189,221.6,0.8557,221.6,1.1741,221.6,1.1772,4432,0.7593,4432,0.6145,4432,0.1448
,222,1.1185,222,0.8555,222,1.1743,222,1.1767,4440,0.7587,4440,0.6148,4440,0.1439
,222.4,1.1184,222.4,0.8557,222.4,1.1737,222.4,1.1763,4448,0.7587,4448,0.6145,4448,0.1443
,222.8,1.1187,222.8,0.8556,222.8,1.174,222.8,1.1759,4456,0.7589,4456,0.6148,4456,0.1442
,223.2,1.1185,223.2,0.8559,223.2,1.1738,223.2,1.1754,4464,0.7591,4464,0.6154,4464,0.1437
,223.6,1.1189,223.6,0.8556,223.6,1.1733,223.6,1.1761,4472,0.7589,4472,0.6155,4472,0.1434
,224,1.1183,224,0.8558,224,1.174,224,1.1763,4480,0.7591,4480,0.6157,4480,0.1435
,224.4,1.1181,224.4,0.856,224.4,1.1728,224.4,1.1762,4488,0.7587,4488,0.6153,4488,0.1434
,224.8,1.1187,224.8,0.8555,224.8,1.1729,224.8,1.1758,4496,0.7591,4496,0.6153,4496,0.1439
,225.2,1.1184,225.2,0.8558,225.2,1.1735,225.2,1.1756,4504,0.7588,4504,0.6159,4504,0.1429
,225.6,1.1182,225.6,0.8557,225.6,1.174,225.6,1.1751,4512,0.7586,4512,0.6159,4512,0.1427
,226,1.1185,226,0.8559,226,1.1734,226,1.1753,4520,0.7587,4520,0.6158,4520,0.1429
,226.4,1.1183,226.4,0.8559,226.4,1.1729,226.4,1.1758,4528,0.7588,4528,0.6162,4528,0.1426
,226.8,1.1181,226.8,0.8558,226.8,1.1731,226.8,1.1755,4536,0.7588,4536,0.6161,4536,0.1426
,227.2,1.1178,227.2,0.8559,227.2,1.1733,227.2,1.1755,4544,0.7584,4544,0.6164,4544,0.142
